#run-time information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	date run: 	Mon Mar 25 15:22:00 CDT 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	sct directory: 	/usr/local/slingshot_tools_26Jul2022_rev2/sct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	sct timestamp: 	2023-10-26 14:35:02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	'non-standard' SCT args: ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	ls config file:	-rwxr-xr-x 1 tuminell employee 17862 Mar 25 15:21 /var/users/systems/eni_revc/eni_revc.yaml",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cable_id,src_conn_a,src_conn_b,dst_conn_a,dst_conn_b,stage,src_egress_a,src_egress_b,dst_egress_a,dst_egress_b,link_type,src_group,dst_group,part_number,part_length,calculated_distance,route,,,,,,,,,,,,,
1105.1205.01.0000,x1105.c0.r7.j3,none,x1205.c5.r7.j23,none,1,x1105-LEFT,none,x1205-RIGHT,none,global,14,20,R4K80A,10,8.465948,['x1105_FRONT-x1205_FRONT'],,,,,,,,,,,,,
1105.1205.01.0001,x1105.c6.r1.j3,none,x1205.c3.r3.j7,none,1,x1105-LEFT,none,x1205-RIGHT,none,global,14,20,R4K80A,10,7.7290804,['x1105_FRONT-x1205_FRONT'],,,,,,,,,,,,,
1105.1205.01.0002,x1105.c2.r3.j3,none,x1205.c7.r3.j7,none,1,x1105-LEFT,none,x1205-RIGHT,none,global,14,20,R4K80A,10,7.6401804,['x1105_FRONT-x1205_FRONT'],,,,,,,,,,,,,
1301.1305.01.0000,x1301.c2.r5.j3,none,x1305.c5.r1.j21,none,1,x1301-LEFT,none,x1305-RIGHT,none,global,22,26,R4K80A,10,8.4172296,"['x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1305_RIGHT-x1304_LEFT']",,,,,,,,,,,,,
1301.1305.01.0001,x1301.c6.r5.j17,none,x1305.c1.r7.j21,none,1,x1301-LEFT,none,x1305-RIGHT,none,global,22,26,R4K80A,10,7.9765347,"['x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1305_RIGHT-x1304_LEFT']",,,,,,,,,,,,,
1301.1305.01.0002,x1301.c4.r1.j1,none,x1305.c7.r5.j21,none,1,x1301-LEFT,none,x1305-RIGHT,none,global,22,26,R4K80A,10,7.4561032,"['x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1305_RIGHT-x1304_LEFT']",,,,,,,,,,,,,
1000.1003.00.0000,x1000.c1.r7.j23,none,x1003.c3.r7.j7,none,1,x1000-RIGHT,none,x1003-RIGHT,none,global,3,6,R4K80A,10,8.2470965,"['x1000_RIGHT-x1001_LEFT', 'x1001_RIGHT-x1002_LEFT', 'x1002_RIGHT-x1003_LEFT']",,,,,,,,,,,,,
1000.1003.00.0001,x1000.c7.r3.j23,none,x1003.c1.r1.j21,none,1,x1000-RIGHT,none,x1003-RIGHT,none,global,3,6,R4K80A,10,7.8813417,"['x1000_RIGHT-x1001_LEFT', 'x1001_RIGHT-x1002_LEFT', 'x1002_RIGHT-x1003_LEFT']",,,,,,,,,,,,,
1000.1003.00.0002,x1000.c3.r3.j21,none,x1003.c5.r3.j7,none,1,x1000-RIGHT,none,x1003-RIGHT,none,global,3,6,R4K80A,10,7.5953238,"['x1000_RIGHT-x1001_LEFT', 'x1001_RIGHT-x1002_LEFT', 'x1002_RIGHT-x1003_LEFT']",,,,,,,,,,,,,
1000.1003.00.0003,x1000.c5.r7.j21,none,x1003.c7.r7.j23,none,1,x1000-RIGHT,none,x1003-RIGHT,none,global,3,6,R4K79A,7,6.4525924,"['x1000_RIGHT-x1001_LEFT', 'x1001_RIGHT-x1002_LEFT', 'x1002_RIGHT-x1003_LEFT']",,,,,,,,,,,,,
1001.1004.01.0000,x1001.c0.r7.j1,none,x1004.c2.r7.j1,none,1,x1001-LEFT,none,x1004-LEFT,none,global,4,7,R4K80A,10,8.4444171,"['x1001_RIGHT-x1002_LEFT', 'x1002_RIGHT-x1003_LEFT', 'x1003_RIGHT-x1004_LEFT']",,,,,,,,,,,,,
1001.1004.01.0001,x1001.c2.r3.j3,none,x1004.c4.r3.j1,none,1,x1001-LEFT,none,x1004-LEFT,none,global,4,7,R4K80A,10,7.7926443,"['x1001_RIGHT-x1002_LEFT', 'x1002_RIGHT-x1003_LEFT', 'x1003_RIGHT-x1004_LEFT']",,,,,,,,,,,,,
1001.1004.01.0002,x1001.c6.r3.j1,none,x1004.c0.r5.j3,none,1,x1001-LEFT,none,x1004-LEFT,none,global,4,7,R4K80A,10,7.7037443,"['x1001_RIGHT-x1002_LEFT', 'x1002_RIGHT-x1003_LEFT', 'x1003_RIGHT-x1004_LEFT']",,,,,,,,,,,,,
1001.1004.01.0003,x1001.c4.r7.j3,none,x1004.c6.r7.j1,none,1,x1001-LEFT,none,x1004-LEFT,none,global,4,7,R4K79A,7,6.452795,"['x1001_RIGHT-x1002_LEFT', 'x1002_RIGHT-x1003_LEFT', 'x1003_RIGHT-x1004_LEFT']",,,,,,,,,,,,,
1202.1205.01.0000,x1202.c0.r7.j1,none,x1205.c2.r7.j3,none,1,x1202-LEFT,none,x1205-LEFT,none,global,17,20,R4K80A,10,8.421294,"['x1202_RIGHT-x1203_LEFT', 'x1203_RIGHT-x1204_LEFT', 'x1204_RIGHT-x1205_LEFT']",,,,,,,,,,,,,
1202.1205.01.0001,x1202.c6.r1.j1,none,x1205.c0.r3.j3,none,1,x1202-LEFT,none,x1205-LEFT,none,global,17,20,R4K80A,10,7.8815442,"['x1202_RIGHT-x1203_LEFT', 'x1203_RIGHT-x1204_LEFT', 'x1204_RIGHT-x1205_LEFT']",,,,,,,,,,,,,
1202.1205.01.0002,x1202.c2.r3.j1,none,x1205.c4.r3.j3,none,1,x1202-LEFT,none,x1205-LEFT,none,global,17,20,R4K80A,10,7.7926443,"['x1202_RIGHT-x1203_LEFT', 'x1203_RIGHT-x1204_LEFT', 'x1204_RIGHT-x1205_LEFT']",,,,,,,,,,,,,
1202.1205.01.0003,x1202.c4.r7.j1,none,x1205.c6.r7.j3,none,1,x1202-LEFT,none,x1205-LEFT,none,global,17,20,R4K79A,7,6.452795,"['x1202_RIGHT-x1203_LEFT', 'x1203_RIGHT-x1204_LEFT', 'x1204_RIGHT-x1205_LEFT']",,,,,,,,,,,,,
1300.1303.01.0000,x1300.c0.r7.j3,none,x1303.c2.r7.j1,none,1,x1300-LEFT,none,x1303-LEFT,none,global,21,24,R4K80A,10,8.421294,"['x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT']",,,,,,,,,,,,,
1300.1303.01.0001,x1300.c6.r1.j3,none,x1303.c0.r3.j3,none,1,x1300-LEFT,none,x1303-LEFT,none,global,21,24,R4K80A,10,7.8584211,"['x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT']",,,,,,,,,,,,,
1300.1303.01.0002,x1300.c4.r5.j3,none,x1303.c6.r5.j1,none,1,x1300-LEFT,none,x1303-LEFT,none,global,21,24,R4K79A,7,6.6305949,"['x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT']",,,,,,,,,,,,,
1304.1404.03.0000,x1304.c7.r3.j7,none,x1404.c2.r5.j1,none,1,x1304-RIGHT,none,x1404-LEFT,none,global,25,29,R4K80A,10,8.1840036,['x1304_FRONT-x1404_FRONT'],,,,,,,,,,,,,
1001.1102.00.0000,x1001.c2.r3.j1,none,x1102.c0.r5.j17,none,1,x1001-LEFT,none,x1102-LEFT,none,global,4,11,R4K80A,10,8.1581795,"['x1001_BACK-x1101_BACK', 'x1102_RIGHT-x1101_LEFT']",,,,,,,,,,,,,
1001.1102.00.0001,x1001.c4.r5.j1,none,x1102.c2.r7.j3,none,1,x1001-LEFT,none,x1102-LEFT,none,global,4,11,R4K80A,10,7.1701252,"['x1001_BACK-x1101_BACK', 'x1102_RIGHT-x1101_LEFT']",,,,,,,,,,,,,
1001.1102.00.0002,x1001.c0.r7.j3,none,x1102.c6.r7.j1,none,1,x1001-LEFT,none,x1102-LEFT,none,global,4,11,R4K80A,10,7.0812253,"['x1001_BACK-x1101_BACK', 'x1102_RIGHT-x1101_LEFT']",,,,,,,,,,,,,
1001.1102.00.0003,x1001.c6.r1.j1,none,x1102.c4.r3.j3,none,1,x1001-LEFT,none,x1102-LEFT,none,global,4,11,R4K79A,7,6.5414756,"['x1001_BACK-x1101_BACK', 'x1102_RIGHT-x1101_LEFT']",,,,,,,,,,,,,
1201.1302.00.0000,x1201.c2.r7.j1,none,x1302.c0.r1.j1,none,1,x1201-LEFT,none,x1302-LEFT,none,global,16,23,R4K80A,10,8.3552977,"['x1201_BACK-x1301_BACK', 'x1302_RIGHT-x1301_LEFT']",,,,,,,,,,,,,
1203.1304.00.0000,x1203.c2.r3.j1,none,x1304.c0.r5.j1,none,1,x1203-LEFT,none,x1304-LEFT,none,global,18,25,R4K80A,10,8.3552977,"['x1203_BACK-x1303_BACK', 'x1304_RIGHT-x1303_LEFT']",,,,,,,,,,,,,
1203.1304.00.0001,x1203.c4.r7.j1,none,x1304.c2.r1.j3,none,1,x1203-LEFT,none,x1304-LEFT,none,global,18,25,R4K80A,10,7.3479251,"['x1203_BACK-x1303_BACK', 'x1304_RIGHT-x1303_LEFT']",,,,,,,,,,,,,
1203.1304.00.0002,x1203.c6.r3.j3,none,x1304.c4.r5.j3,none,1,x1203-LEFT,none,x1304-LEFT,none,global,18,25,R4K79A,7,6.3405526,"['x1203_BACK-x1303_BACK', 'x1304_RIGHT-x1303_LEFT']",,,,,,,,,,,,,
1102.1202.02.0000,x1102.c4.r1.j19,none,x1202.c2.r5.j1,none,1,x1102-LEFT,none,x1202-LEFT,none,global,11,17,R4K80A,10,8.1324788,['x1102_FRONT-x1202_FRONT'],,,,,,,,,,,,,
1002.1004.00.0000,x1002.c0.r7.j1,none,x1004.c1.r7.j21,none,1,x1002-LEFT,none,x1004-RIGHT,none,global,5,7,R4K80A,10,8.2655077,"['x1002_RIGHT-x1003_LEFT', 'x1003_RIGHT-x1004_LEFT']",,,,,,,,,,,,,
1002.1004.00.0001,x1002.c2.r3.j1,none,x1004.c3.r3.j21,none,1,x1002-LEFT,none,x1004-RIGHT,none,global,5,7,R4K80A,10,7.636858,"['x1002_RIGHT-x1003_LEFT', 'x1003_RIGHT-x1004_LEFT']",,,,,,,,,,,,,
1002.1004.00.0002,x1002.c4.r7.j3,none,x1004.c5.r7.j21,none,1,x1002-LEFT,none,x1004-RIGHT,none,global,5,7,R4K79A,7,6.2738857,"['x1002_RIGHT-x1003_LEFT', 'x1003_RIGHT-x1004_LEFT']",,,,,,,,,,,,,
1002.1004.00.0003,x1002.c6.r3.j3,none,x1004.c7.r3.j21,none,1,x1002-LEFT,none,x1004-RIGHT,none,global,5,7,R4K79A,7,5.645236,"['x1002_RIGHT-x1003_LEFT', 'x1003_RIGHT-x1004_LEFT']",,,,,,,,,,,,,
1203.1205.00.0000,x1203.c0.r7.j1,none,x1205.c1.r7.j21,none,1,x1203-LEFT,none,x1205-RIGHT,none,global,18,20,R4K80A,10,8.2655077,"['x1203_RIGHT-x1204_LEFT', 'x1204_RIGHT-x1205_LEFT']",,,,,,,,,,,,,
1203.1205.00.0001,x1203.c2.r3.j3,none,x1205.c3.r3.j23,none,1,x1203-LEFT,none,x1205-RIGHT,none,global,18,20,R4K80A,10,7.636858,"['x1203_RIGHT-x1204_LEFT', 'x1204_RIGHT-x1205_LEFT']",,,,,,,,,,,,,
1203.1205.00.0002,x1203.c4.r7.j3,none,x1205.c5.r7.j21,none,1,x1203-LEFT,none,x1205-RIGHT,none,global,18,20,R4K79A,7,6.2738857,"['x1203_RIGHT-x1204_LEFT', 'x1204_RIGHT-x1205_LEFT']",,,,,,,,,,,,,
1203.1205.00.0003,x1203.c6.r1.j1,none,x1205.c7.r5.j21,none,1,x1203-LEFT,none,x1205-RIGHT,none,global,18,20,R4K79A,7,5.6683591,"['x1203_RIGHT-x1204_LEFT', 'x1204_RIGHT-x1205_LEFT']",,,,,,,,,,,,,
1402.1404.00.0000,x1402.c0.r7.j3,none,x1404.c1.r7.j21,none,1,x1402-LEFT,none,x1404-RIGHT,none,global,27,29,R4K80A,10,8.2423846,"['x1402_RIGHT-x1403_LEFT', 'x1403_RIGHT-x1404_LEFT']",,,,,,,,,,,,,
1402.1404.00.0001,x1402.c2.r3.j3,none,x1404.c3.r3.j21,none,1,x1402-LEFT,none,x1404-RIGHT,none,global,27,29,R4K80A,10,7.6137349,"['x1402_RIGHT-x1403_LEFT', 'x1403_RIGHT-x1404_LEFT']",,,,,,,,,,,,,
1402.1404.00.0002,x1402.c4.r7.j3,none,x1404.c5.r7.j21,none,1,x1402-LEFT,none,x1404-RIGHT,none,global,27,29,R4K79A,7,6.2738857,"['x1402_RIGHT-x1403_LEFT', 'x1403_RIGHT-x1404_LEFT']",,,,,,,,,,,,,
1205.1303.01.0000,x1205.c6.r1.j1,none,x1303.c1.r3.j23,none,1,x1205-LEFT,none,x1303-RIGHT,none,global,20,24,R4K80A,10,8.1965566,"['x1204_RIGHT-x1205_LEFT', 'x1203_RIGHT-x1204_LEFT', 'x1203_BACK-x1303_BACK']",,,,,,,,,,,,,
1205.1303.01.0001,x1205.c2.r1.j1,none,x1303.c5.r5.j23,none,1,x1205-LEFT,none,x1303-RIGHT,none,global,20,24,R4K80A,10,8.1076566,"['x1204_RIGHT-x1205_LEFT', 'x1203_RIGHT-x1204_LEFT', 'x1203_BACK-x1303_BACK']",,,,,,,,,,,,,
1205.1303.01.0002,x1205.c4.r5.j1,none,x1303.c7.r1.j23,none,1,x1205-LEFT,none,x1303-RIGHT,none,global,20,24,R4K80A,10,7.1234071,"['x1204_RIGHT-x1205_LEFT', 'x1203_RIGHT-x1204_LEFT', 'x1203_BACK-x1303_BACK']",,,,,,,,,,,,,
1201.1303.02.0000,x1201.c4.r5.j1,none,x1303.c4.r1.j17,none,1,x1201-LEFT,none,x1303-LEFT,none,global,16,24,R4K80A,10,7.9900147,"['x1201_BACK-x1301_BACK', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT']",,,,,,,,,,,,,
1201.1303.02.0001,x1201.c6.r1.j3,none,x1303.c6.r5.j17,none,1,x1201-LEFT,none,x1303-LEFT,none,global,16,24,R4K79A,7,6.9826421,"['x1201_BACK-x1301_BACK', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT']",,,,,,,,,,,,,
1003.1104.00.0000,x1003.c2.r5.j1,none,x1104.c0.r7.j1,none,1,x1003-LEFT,none,x1104-LEFT,none,global,6,13,R4K80A,10,8.1774978,"['x1003_BACK-x1103_BACK', 'x1104_RIGHT-x1103_LEFT']",,,,,,,,,,,,,
1003.1104.00.0001,x1003.c4.r1.j1,none,x1104.c2.r3.j3,none,1,x1003-LEFT,none,x1104-LEFT,none,global,6,13,R4K80A,10,7.525725,"['x1003_BACK-x1103_BACK', 'x1104_RIGHT-x1103_LEFT']",,,,,,,,,,,,,
1003.1104.00.0002,x1003.c0.r3.j3,none,x1104.c6.r3.j1,none,1,x1003-LEFT,none,x1104-LEFT,none,global,6,13,R4K80A,10,7.4368251,"['x1003_BACK-x1103_BACK', 'x1104_RIGHT-x1103_LEFT']",,,,,,,,,,,,,
1003.1104.00.0003,x1003.c6.r5.j3,none,x1104.c4.r7.j3,none,1,x1003-LEFT,none,x1104-LEFT,none,global,6,13,R4K79A,7,6.1627527,"['x1003_BACK-x1103_BACK', 'x1104_RIGHT-x1103_LEFT']",,,,,,,,,,,,,
1204.1305.00.0000,x1204.c2.r5.j3,none,x1305.c0.r7.j1,none,1,x1204-LEFT,none,x1305-LEFT,none,global,19,26,R4K80A,10,8.1543747,"['x1204_BACK-x1304_BACK', 'x1305_RIGHT-x1304_LEFT']",,,,,,,,,,,,,
1204.1305.00.0001,x1204.c0.r1.j3,none,x1305.c6.r1.j1,none,1,x1204-LEFT,none,x1305-LEFT,none,global,19,26,R4K80A,10,7.614625,"['x1204_BACK-x1304_BACK', 'x1305_RIGHT-x1304_LEFT']",,,,,,,,,,,,,
1204.1305.00.0002,x1204.c4.r1.j3,none,x1305.c2.r3.j3,none,1,x1204-LEFT,none,x1305-LEFT,none,global,19,26,R4K80A,10,7.5026019,"['x1204_BACK-x1304_BACK', 'x1305_RIGHT-x1304_LEFT']",,,,,,,,,,,,,
1204.1305.00.0003,x1204.c6.r5.j3,none,x1305.c4.r7.j3,none,1,x1204-LEFT,none,x1305-LEFT,none,global,19,26,R4K79A,7,6.1627527,"['x1204_BACK-x1304_BACK', 'x1305_RIGHT-x1304_LEFT']",,,,,,,,,,,,,
1102.1202.03.0000,x1102.c5.r3.j7,none,x1202.c3.r7.j7,none,1,x1102-RIGHT,none,x1202-RIGHT,none,global,11,17,R4K80A,10,7.7804091,['x1102_FRONT-x1202_FRONT'],,,,,,,,,,,,,
1004.1102.01.0000,x1004.c0.r7.j1,none,x1102.c4.r1.j17,none,1,x1004-LEFT,none,x1102-LEFT,none,global,7,11,R4K80A,10,7.9671547,"['x1003_RIGHT-x1004_LEFT', 'x1003_BACK-x1103_BACK', 'x1103_RIGHT-x1102_LEFT']",,,,,,,,,,,,,
1004.1102.01.0001,x1004.c6.r1.j1,none,x1102.c2.r5.j1,none,1,x1004-LEFT,none,x1102-LEFT,none,global,7,11,R4K80A,10,7.2689234,"['x1003_RIGHT-x1004_LEFT', 'x1003_BACK-x1103_BACK', 'x1103_RIGHT-x1102_LEFT']",,,,,,,,,,,,,
1004.1102.01.0002,x1004.c2.r3.j1,none,x1102.c6.r5.j17,none,1,x1004-LEFT,none,x1102-LEFT,none,global,7,11,R4K79A,7,6.9829052,"['x1003_RIGHT-x1004_LEFT', 'x1003_BACK-x1103_BACK', 'x1103_RIGHT-x1102_LEFT']",,,,,,,,,,,,,
1205.1303.02.0000,x1205.c0.r7.j1,none,x1303.c4.r1.j1,none,1,x1205-LEFT,none,x1303-LEFT,none,global,20,24,R4K80A,10,8.1642729,"['x1204_RIGHT-x1205_LEFT', 'x1204_BACK-x1304_BACK', 'x1304_RIGHT-x1303_LEFT']",,,,,,,,,,,,,
1100.1102.00.0000,x1100.c1.r5.j21,none,x1102.c2.r1.j1,none,1,x1100-RIGHT,none,x1102-LEFT,none,global,9,11,R4K80A,10,8.1289828,"['x1101_RIGHT-x1100_LEFT', 'x1102_RIGHT-x1101_LEFT']",,,,,,,,,,,,,
1100.1102.00.0001,x1100.c3.r1.j21,none,x1102.c4.r5.j1,none,1,x1100-RIGHT,none,x1102-LEFT,none,global,9,11,R4K80A,10,7.1447333,"['x1101_RIGHT-x1100_LEFT', 'x1102_RIGHT-x1101_LEFT']",,,,,,,,,,,,,
1100.1102.00.0002,x1100.c7.r3.j21,none,x1102.c0.r5.j3,none,1,x1100-RIGHT,none,x1102-LEFT,none,global,9,11,R4K80A,10,7.0327103,"['x1101_RIGHT-x1100_LEFT', 'x1102_RIGHT-x1101_LEFT']",,,,,,,,,,,,,
1100.1102.00.0003,x1100.c5.r7.j21,none,x1102.c6.r7.j3,none,1,x1100-RIGHT,none,x1102-LEFT,none,global,9,11,R4K79A,7,5.7817609,"['x1101_RIGHT-x1100_LEFT', 'x1102_RIGHT-x1101_LEFT']",,,,,,,,,,,,,
1101.1103.00.0000,x1101.c1.r3.j21,none,x1103.c2.r3.j1,none,1,x1101-RIGHT,none,x1103-LEFT,none,global,10,12,R4K80A,10,8.1289828,"['x1102_RIGHT-x1101_LEFT', 'x1103_RIGHT-x1102_LEFT']",,,,,,,,,,,,,
1101.1103.00.0001,x1101.c7.r1.j21,none,x1103.c0.r7.j1,none,1,x1101-RIGHT,none,x1103-LEFT,none,global,10,12,R4K80A,10,7.0558334,"['x1102_RIGHT-x1101_LEFT', 'x1103_RIGHT-x1102_LEFT']",,,,,,,,,,,,,
1101.1103.00.0002,x1101.c5.r5.j21,none,x1103.c6.r1.j3,none,1,x1101-RIGHT,none,x1103-LEFT,none,global,10,12,R4K79A,7,6.1373607,"['x1102_RIGHT-x1101_LEFT', 'x1103_RIGHT-x1102_LEFT']",,,,,,,,,,,,,
1301.1303.00.0000,x1301.c1.r5.j23,none,x1303.c2.r1.j1,none,1,x1301-RIGHT,none,x1303-LEFT,none,global,22,24,R4K80A,10,8.1521059,"['x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT']",,,,,,,,,,,,,
1301.1303.00.0001,x1301.c3.r3.j21,none,x1303.c4.r3.j1,none,1,x1301-RIGHT,none,x1303-LEFT,none,global,22,24,R4K80A,10,7.1447333,"['x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT']",,,,,,,,,,,,,
1301.1303.00.0002,x1301.c7.r3.j21,none,x1303.c0.r5.j1,none,1,x1301-RIGHT,none,x1303-LEFT,none,global,22,24,R4K80A,10,7.0558334,"['x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT']",,,,,,,,,,,,,
1301.1303.00.0003,x1301.c5.r7.j21,none,x1303.c6.r7.j3,none,1,x1301-RIGHT,none,x1303-LEFT,none,global,22,24,R4K79A,7,5.7817609,"['x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT']",,,,,,,,,,,,,
1303.1305.00.0000,x1303.c1.r3.j21,none,x1305.c2.r3.j1,none,1,x1303-RIGHT,none,x1305-LEFT,none,global,24,26,R4K80A,10,8.1289828,"['x1304_RIGHT-x1303_LEFT', 'x1305_RIGHT-x1304_LEFT']",,,,,,,,,,,,,
1303.1305.00.0001,x1303.c7.r7.j7,none,x1305.c0.r1.j1,none,1,x1303-RIGHT,none,x1305-LEFT,none,global,24,26,R4K79A,7,6.8818385,"['x1304_RIGHT-x1303_LEFT', 'x1305_RIGHT-x1304_LEFT']",,,,,,,,,,,,,
1303.1305.00.0002,x1303.c3.r7.j21,none,x1305.c4.r7.j1,none,1,x1303-RIGHT,none,x1305-LEFT,none,global,24,26,R4K79A,7,6.7891335,"['x1304_RIGHT-x1303_LEFT', 'x1305_RIGHT-x1304_LEFT']",,,,,,,,,,,,,
1303.1305.00.0003,x1303.c5.r3.j21,none,x1305.c6.r3.j1,none,1,x1303-RIGHT,none,x1305-LEFT,none,global,24,26,R4K79A,7,6.1604838,"['x1304_RIGHT-x1303_LEFT', 'x1305_RIGHT-x1304_LEFT']",,,,,,,,,,,,,
1001.1100.00.0000,x1001.c1.r1.j23,none,x1100.c5.r1.j21,none,1,x1001-RIGHT,none,x1100-RIGHT,none,global,4,9,R4K80A,10,8.1065472,"['x1001_BACK-x1101_BACK', 'x1101_RIGHT-x1100_LEFT']",,,,,,,,,,,,,
1001.1100.00.0001,x1001.c3.r5.j23,none,x1100.c7.r5.j23,none,1,x1001-RIGHT,none,x1100-RIGHT,none,global,4,9,R4K79A,7,6.789821,"['x1001_BACK-x1101_BACK', 'x1101_RIGHT-x1100_LEFT']",,,,,,,,,,,,,
1001.1100.00.0002,x1001.c7.r7.j23,none,x1100.c3.r5.j21,none,1,x1001-RIGHT,none,x1100-RIGHT,none,global,4,9,R4K79A,7,6.6777979,"['x1001_BACK-x1101_BACK', 'x1101_RIGHT-x1100_LEFT']",,,,,,,,,,,,,
1005.1104.00.0000,x1005.c1.r1.j21,none,x1104.c5.r1.j23,none,1,x1005-RIGHT,none,x1104-RIGHT,none,global,8,13,R4K80A,10,8.1065472,"['x1005_BACK-x1105_BACK', 'x1105_RIGHT-x1104_LEFT']",,,,,,,,,,,,,
1005.1104.00.0001,x1005.c5.r3.j23,none,x1104.c1.r1.j23,none,1,x1005-RIGHT,none,x1104-RIGHT,none,global,8,13,R4K80A,10,8.0407703,"['x1005_BACK-x1105_BACK', 'x1105_RIGHT-x1104_LEFT']",,,,,,,,,,,,,
1005.1104.00.0002,x1005.c7.r7.j21,none,x1104.c3.r5.j23,none,1,x1005-RIGHT,none,x1104-RIGHT,none,global,8,13,R4K79A,7,6.6777979,"['x1005_BACK-x1105_BACK', 'x1105_RIGHT-x1104_LEFT']",,,,,,,,,,,,,
1005.1104.00.0003,x1005.c3.r7.j23,none,x1104.c7.r7.j23,none,1,x1005-RIGHT,none,x1104-RIGHT,none,global,8,13,R4K79A,7,6.6120211,"['x1005_BACK-x1105_BACK', 'x1105_RIGHT-x1104_LEFT']",,,,,,,,,,,,,
1202.1301.00.0000,x1202.c1.r1.j23,none,x1301.c5.r1.j23,none,1,x1202-RIGHT,none,x1301-RIGHT,none,global,17,22,R4K80A,10,8.1296702,"['x1202_BACK-x1302_BACK', 'x1302_RIGHT-x1301_LEFT']",,,,,,,,,,,,,
1202.1301.00.0001,x1202.c5.r3.j23,none,x1301.c1.r1.j23,none,1,x1202-RIGHT,none,x1301-RIGHT,none,global,17,22,R4K80A,10,8.0407703,"['x1202_BACK-x1302_BACK', 'x1302_RIGHT-x1301_LEFT']",,,,,,,,,,,,,
1202.1301.00.0002,x1202.c7.r7.j23,none,x1301.c3.r5.j23,none,1,x1202-RIGHT,none,x1301-RIGHT,none,global,17,22,R4K79A,7,6.700921,"['x1202_BACK-x1302_BACK', 'x1302_RIGHT-x1301_LEFT']",,,,,,,,,,,,,
1001.1103.01.0000,x1001.c0.r1.j3,none,x1103.c7.r5.j7,none,1,x1001-LEFT,none,x1103-RIGHT,none,global,4,12,R4K80A,10,7.8874156,"['x1001_BACK-x1101_BACK', 'x1102_RIGHT-x1101_LEFT', 'x1103_RIGHT-x1102_LEFT']",,,,,,,,,,,,,
1001.1103.01.0001,x1001.c4.r7.j1,none,x1103.c3.r5.j23,none,1,x1001-LEFT,none,x1103-RIGHT,none,global,4,12,R4K80A,10,7.8409567,"['x1001_BACK-x1101_BACK', 'x1102_RIGHT-x1101_LEFT', 'x1103_RIGHT-x1102_LEFT']",,,,,,,,,,,,,
1001.1103.01.0002,x1001.c6.r3.j3,none,x1103.c5.r1.j23,none,1,x1001-LEFT,none,x1103-RIGHT,none,global,4,12,R4K80A,10,7.189184,"['x1001_BACK-x1101_BACK', 'x1102_RIGHT-x1101_LEFT', 'x1103_RIGHT-x1102_LEFT']",,,,,,,,,,,,,
1201.1303.03.0000,x1201.c3.r3.j23,none,x1303.c3.r7.j23,none,1,x1201-RIGHT,none,x1303-RIGHT,none,global,16,24,R4K80A,10,8.0751703,"['x1201_RIGHT-x1202_LEFT', 'x1202_BACK-x1302_BACK', 'x1303_RIGHT-x1302_LEFT']",,,,,,,,,,,,,
1201.1303.03.0001,x1201.c5.r7.j21,none,x1303.c5.r3.j23,none,1,x1201-RIGHT,none,x1303-RIGHT,none,global,16,24,R4K80A,10,7.0677978,"['x1201_RIGHT-x1202_LEFT', 'x1202_BACK-x1302_BACK', 'x1303_RIGHT-x1302_LEFT']",,,,,,,,,,,,,
1201.1303.03.0002,x1201.c7.r3.j21,none,x1303.c7.r7.j21,none,1,x1201-RIGHT,none,x1303-RIGHT,none,global,16,24,R4K79A,7,6.0604252,"['x1201_RIGHT-x1202_LEFT', 'x1202_BACK-x1302_BACK', 'x1303_RIGHT-x1302_LEFT']",,,,,,,,,,,,,
